trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18359,720,-1,5,Calmed,Calmed,100,122
1,18361,720,-1,5,Calmed,Calmed,100,123
1,18364,720,-1,5,Calmed,Calmed,100,124
1,18367,720,-1,5,Calmed,Calmed,100,125
1,18370,720,-1,5,Calmed,Calmed,100,126
1,18373,720,-1,5,Calmed,Calmed,100,127
1,18375,720,-1,5,Calmed,Calmed,100,128
1,18378,720,-1,5,Calmed,Calmed,100,129
1,18380,720,-1,5,Calmed,Calmed,100,130
1,18383,720,-1,5,Calmed,Calmed,100,131
1,18386,720,-1,5,Calmed,Calmed,100,132
1,18391,720,-1,5,Calmed,Calmed,100,133
1,18393,720,-1,5,Calmed,Calmed,100,134
1,18396,720,-1,5,Calmed,Calmed,100,135
1,18398,720,-1,5,Calmed,Calmed,100,136
1,18401,720,-1,5,Calmed,Calmed,100,137
1,18405,720,-1,5,Calmed,Calmed,100,138
1,18407,720,-1,5,Calmed,Calmed,100,139
1,18412,720,-1,5,Calmed,Calmed,100,140
1,18414,720,-1,5,Calmed,Calmed,100,141
1,18417,720,-1,5,Calmed,Calmed,100,142
1,18420,720,-1,5,Calmed,Calmed,100,143
1,18423,720,-1,5,Calmed,Calmed,100,144
1,18425,720,-1,5,Calmed,Calmed,100,145
1,18428,720,-1,5,Calmed,Calmed,100,146
1,18430,720,-1,5,Calmed,Calmed,100,147
1,18433,720,-1,5,Calmed,Calmed,100,148
1,18436,720,-1,5,Calmed,Calmed,100,149
1,18439,720,-1,5,Calmed,Calmed,100,150
1,18441,721,0,5,Calmed,Calmed,100,151
1,18444,721,0,5,Calmed,Calmed,100,152
1,18446,721,0,5,Calmed,Calmed,100,153
1,18451,721,0,5,Calmed,Calmed,100,154
1,18454,721,0,5,Calmed,Calmed,100,155
1,18457,721,0,5,Calmed,Calmed,100,156
1,18459,721,0,5,Calmed,Calmed,100,157
1,18462,721,0,5,Calmed,Calmed,100,158
1,18466,721,0,5,Calmed,Calmed,100,159
1,18469,721,0,5,Calmed,Calmed,100,160
1,18473,721,0,5,Calmed,Calmed,100,161
1,18475,721,0,5,Calmed,Calmed,100,162
1,18477,721,0,5,Calmed,Calmed,100,163
1,18480,721,0,5,Calmed,Calmed,100,164
1,18483,721,0,5,Calmed,Calmed,100,165
1,18486,721,0,5,Calmed,Calmed,100,166
1,18489,721,0,5,Calmed,Calmed,100,167
1,18493,721,0,5,Calmed,Calmed,100,168
1,18496,721,0,5,Calmed,Calmed,100,169
1,18498,721,0,5,Calmed,Calmed,100,170
1,18501,721,0,5,Calmed,Calmed,100,171
1,18504,721,0,5,Calmed,Calmed,100,172
1,18507,721,0,5,Calmed,Calmed,100,173
1,18509,721,0,5,Calmed,Calmed,100,174
1,18512,721,0,5,Calmed,Calmed,100,175
1,18516,721,0,5,Calmed,Calmed,100,176
1,18519,721,0,5,Calmed,Calmed,100,177
1,18525,721,0,5,Calmed,Calmed,100,178
1,18527,721,0,5,Calmed,Calmed,100,179
1,18530,721,0,5,Calmed,Calmed,100,180
1,18532,721,0,5,Calmed,Calmed,100,181
1,18534,721,0,5,Calmed,Calmed,100,182
1,18537,721,0,5,Calmed,Calmed,100,183
1,18539,721,0,5,Calmed,Calmed,100,184
1,18541,721,0,5,Calmed,Calmed,100,185
