participant_id,test_type,trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
void,Pre,1,18689,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18692,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18694,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18696,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18706,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18708,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18711,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18713,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18723,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18725,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18728,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18730,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18739,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18742,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18744,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18747,768.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18756,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18758,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18761,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18763,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18773,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18775,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18777,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18780,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18789,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18792,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18794,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18796,767.00,-6.00,5.00,Calmed,Excited,0,0
void,Pre,1,18806,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18808,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18811,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18813,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18823,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18825,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18828,767.00,-5.00,5.00,Calmed,Excited,0,0
