trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18234,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18237,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18240,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18244,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18247,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18249,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18251,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18254,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18257,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18259,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18262,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18264,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18267,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18270,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18272,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18276,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18278,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18281,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18283,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18285,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18287,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18291,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18293,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18295,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18299,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18302,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18304,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18308,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18310,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18312,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18314,552.00,-7.00,5.00,Calmed,Excited,0,0
1,18317,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18319,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18324,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18327,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18329,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18331,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18333,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18336,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18338,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18343,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18346,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18348,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18350,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18352,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18355,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18358,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18360,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18363,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18365,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18367,552.00,-6.00,5.00,Calmed,Excited,0,0
1,18370,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18372,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18377,552.00,-5.00,5.00,Calmed,Excited,0,0
